,index,id,pos,category,stereotype,lemma,level,clean,stem
1011,1162,AR630,n,qas,no,غوغاء,inclusive,غوغاء,غوغاء
1012,1163,AR729,n,ddp,yes,عوام,conservative,عوام,عوم
1013,1164,AR2326,n,cds,no,الأغنياء الجدد,inclusive,الاغنياء الجد,غنياء لجد
1014,1165,AR2755,n,re,no,العنف,inclusive,العنف,عنف
1015,1167,AR723,n,cds,no,النحات,inclusive,النحات,نحت
1016,1168,AR2434,n,re,no,قراصنة,inclusive,قراصنه,قرص
1017,1169,AR2242,n,re,no,سفاح,inclusive,سفاح,سفح
1018,1170,AR375,n,cds,no,الفوضى,conservative,الفوضي,فوض
1019,1171,AR2300,n,dmc,yes,المهرجون,inclusive,المهرجون,هرج
1020,1172,AR1516,n,cds,no,وغد,conservative,وغد,وغد
1021,1173,AR530,n,pr,no,بقر,inclusive,بقر,بقر
1022,1174,AR763,n,cds,no,العشيرة,inclusive,العشيره,عشر
1023,1175,AR727,n,qas,no,من هنا وهناك,conservative,وهناك,وهن
1024,1176,AR390,n,qas,no,أكذوبة,conservative,اكذوبه,كذب
1025,1177,AR2625,n,cds,no,افتة,conservative,افته,افت
1026,1178,AR699,n,ddp,yes,استبدل,inclusive,استبدل,بدل
1027,1179,AR2574,n,an,no,صرصور,inclusive,صرصور,صرصور
1028,1180,AR2218,n,an,no,برند,inclusive,برند,رند
1029,1181,AR1875,n,an,no,عثة,inclusive,عثه,عثه
1030,1183,AR2311,n,an,no,زلة لسان,inclusive,زله لسان,زله لسن
1031,1184,AR2065,n,an,no,الاحياء المجهريه,inclusive,الاحياء المجهريه,حيء جهر
1032,1185,AR197,n,cds,no,أحمق,conservative,احمق,حمق
1033,1186,AR1044,n,dmc,yes,خادعة,conservative,خادعه,خدع
1034,1187,AR1918,n,re,no,المافيا,conservative,المافيا,ماف
1035,1188,AR270,n,cds,no,اللصوصية,inclusive,الصوصيه,صوص
1036,1189,AR1970,n,an,no,ببغائيات,inclusive,بغاءيات,بغء
1037,1190,AR144,n,an,no,ثعبان الماء,inclusive,ثعبان الماء,ثعب ماء
1038,1191,AR152,n,ddp,yes,حيوانات,inclusive,حيوانات,حيو
1039,1192,AR1180,n,qas,no,بيت,inclusive,بيت,بيت
1040,1193,AR198,n,cds,no,مغفل,conservative,مغفل,غفل
1041,1194,AR2357,v,qas,no,تجمل,inclusive,تجمل,جمل
1042,1196,AR172,n,ddp,yes,كائن حي,inclusive,كاءن حي,كءن حي
1043,1197,AR2584,n,an,no,المذهبة)،,inclusive,المذهبه,ذهب
1044,1198,AR11,n,svp,no,سلبية,inclusive,سلبيه,سلب
1045,1200,AR488,n,qas,no,غلطة شنيعة,inclusive,غلطه شنيعه,غلط شنع
1046,1201,AR323,n,cds,no,منع,inclusive,منع,منع
1047,1202,AR1608,n,cds,no,قطعان,inclusive,قطعان,قطع
1048,1205,AR2600,a,ps,yes,يهودي,inclusive,يهودي,يهد
1049,1208,AR1578,n,om,no,المرح,inclusive,المرح,مرح
1050,1210,AR2788,n,pr,no,بَقَرَة,inclusive,بقره,بقر
1051,1211,AR383,n,ps,yes,أعرابي,inclusive,اعرابي,عرب
1052,1212,AR1842,n,an,no,شعبة الرخاويات,inclusive,شعبه الرخاويات,شعب رخو
1053,1213,AR611,n,cds,no,الاستعلاء,conservative,الاستعلاء,علء
1054,1215,AR890,n,or,no,مثليون جنسيا,conservative,مثليون جنسيا,ثلي جنس
1055,1216,AR2144,n,qas,no,الزعيم الروحي,inclusive,الزعيم الروحي,زعم روح
1056,1217,AR1905,n,cds,no,الشرطي,conservative,الشرطي,شرط
1057,1218,AR1120,n,dmc,yes,المنافق,conservative,المنافق,نفق
1058,1219,AR621,n,an,no,بوابة,conservative,بوابه,ببه
1059,1220,AR2030,n,qas,no,الخطاب الكلاسيكي,inclusive,الخطاب الكلاسيكي,خطب كلس
1060,1221,AR1857,n,an,no,ناموسة,inclusive,ناموسه,نمس
1061,1222,AR2443,n,an,no,الدجاجة,inclusive,الدجاجه,دجج
1062,1223,AR1091,n,re,no,السلوك الإجرامي,inclusive,السلوك الاجرامي,سلك جرم
1063,1224,AR423,n,an,no,تيس,inclusive,تيس,تيس
1064,1225,AR1765,n,an,no,حَشَرة,inclusive,حشره,حشر
1065,1226,AR1653,n,qas,no,المنظر,inclusive,المنظر,نظر
1066,1227,AR2047,n,ps,yes,نصف الطائفة,conservative,نصف الطاءفه,نصف طءف
1067,1228,AR503,n,cds,no,ضجة,conservative,ضجه,ضجه
1068,1229,AR1147,n,om,no,المقابل,inclusive,المقابل,قبل
1069,1230,AR279,n,an,no,الهمجية,inclusive,الهمجيه,همج
1070,1231,AR634,n,is,yes,الشرير,conservative,الشرير,شرر
1071,1232,AR697,n,asm,no,غبية,inclusive,غبيه,غبه
1072,1233,AR872,n,an,no,التصنيف العلمى للارانب,inclusive,التصنيف العلمي لارانب,صنف علم رنب
1073,1236,AR1117,n,svp,no,كره,inclusive,كره,كره
1074,1237,AR925,n,cds,no,النفايات المنزلية,conservative,النفايات المنزليه,نفي زلي
1075,1238,AR694,n,ps,yes,أغبياء,conservative,اغبياء,غبياء
1076,1239,AR2546,n,an,no,العلجوم,inclusive,العلجوم,علجوم
1077,1240,AR766,n,an,no,وعل,inclusive,وعل,وعل
1078,1241,AR511,n,an,no,شراسة,conservative,شراسه,شرس
1079,1243,AR937,n,an,no,علة السرير,inclusive,عله السرير,عله سرر
1080,1246,AR379,n,ps,yes,بدو,inclusive,بدو,بدو
1081,1247,AR2756,n,re,no,غصب,inclusive,غصب,غصب
1082,1248,AR1004,n,cds,no,سجل هاميلتون,conservative,سجل هاميلتون,سجل هاميل
1083,1249,AR1242,n,dmc,yes,أخلاقيات,inclusive,اخلاقيات,خلق
1084,1251,AR2282,n,ps,yes,واندليون,inclusive,واندليون,ندل
1085,1252,AR1815,n,qas,no,خلط,inclusive,خلط,خلط
1086,1253,AR82,n,qas,no,التابعين,inclusive,التابعين,تبع
1087,1255,AR403,n,cds,no,المتعصب,conservative,المتعصب,تعصب
1088,1256,AR283,n,qas,no,متاجر,inclusive,متاجر,تجر
1089,1258,AR173,n,an,no,مخلوق,inclusive,مخلوق,خلق
1090,1259,AR2098,n,asm,no,اغبى شخص في العالم,conservative,اغبي شخص العالم,اغب شخص علم
1091,1260,AR616,n,an,no,شخص ردئ,conservative,شخص ردء,شخص ردء
1092,1261,AR1477,n,dmc,yes,تافه,conservative,تافه,تفه
1093,1262,AR435,n,cds,no,الأذى,conservative,الاذي,اذي
1094,1264,AR322,n,an,no,نهاب,conservative,نهاب,نهب
1095,1265,AR2321,n,qas,no,تسكع,conservative,تسكع,سكع
1096,1266,AR953,n,an,no,هجر أو نبذ الحبيب,conservative,هجر نبذ الحبيب,هجر نبذ حبب
1097,1267,AR790,n,an,no,سوقية,conservative,سوقيه,سوق
1098,1268,AR2555,n,cds,no,مغرور,conservative,مغرور,غرر
1099,1269,AR2251,n,re,no,جلاد,inclusive,جلاد,جلد
1100,1270,AR2450,n,cds,no,الرضيع,inclusive,الرضيع,رضع
1101,1271,AR2492,n,re,no,إختطاف,inclusive,اختطاف,خطف
1102,1272,AR1933,n,cds,no,مصورون صحفيون,inclusive,مصورون صحفيون,صور صحف
1103,1273,AR718,n,re,no,كامورا,inclusive,كامورا,كمر
1104,1274,AR1762,n,cds,no,المرابين,conservative,المرابين,راب
1105,1275,AR80,n,cds,no,كسلان,conservative,كسلان,كسل
1106,1276,AR2554,n,cds,no,المقلد,conservative,المقلد,قلد
1107,1277,AR71,n,om,no,الجنس الشرجي,inclusive,الجنس الشرجي,جنس شرج
1108,1278,AR1612,n,cds,no,جمهور,inclusive,جمهور,جمهور
1109,1279,AR615,n,an,no,ثور,inclusive,ثور,ثور
1110,1280,AR1067,n,pr,no,مقرب,inclusive,مقرب,قرب
1111,1283,AR1080,n,ddp,yes,الأهبل,conservative,الاهبل,هبل
1112,1284,AR103,n,cds,no,الفرنسة,inclusive,الفرنسه,رنس
1113,1285,AR2271,n,ps,yes,فانداليون,inclusive,فانداليون,دال
1114,1287,AR809,n,cds,no,متابعة الكرات,inclusive,متابعه الكرات,تبع كرت
1115,1288,AR30,n,re,no,قسوة,inclusive,قسوه,قسه
1116,1289,AR487,n,cds,no,بونر,inclusive,بونر,ونر
1117,1290,AR2596,n,an,no,شغبر,inclusive,شغبر,شغبر
1118,1291,AR203,n,asf,no,معتوه,conservative,معتوه,عته
1119,1293,AR890,n,om,no,مثليون جنسيا,inclusive,مثليون جنسيا,ثلي جنس
1120,1294,AR1263,n,asf,no,بغي,conservative,بغي,بغي
1121,1295,AR556,n,qas,no,رجال الأعمال,inclusive,رجال الاعمال,رجل عمل
1122,1296,AR319,n,qas,no,الباروك,inclusive,الباروك,برك
1123,1297,AR1302,n,cds,no,القوادة,inclusive,القواده,قده
1124,1298,AR2650,n,re,no,إعتداء جنسي,inclusive,اعتداء جنسي,عدء جنس
1125,1299,AR9,n,svp,no,لامبالاة,inclusive,لامبالاه,لامبالاه
1126,1301,AR213,n,an,no,الكر,inclusive,الكر,لكر
1127,1302,AR622,n,ps,yes,المتشرد,inclusive,المتشرد,تشرد
1128,1303,AR411,n,re,no,المارقة,conservative,المارقه,ارق
1129,1304,AR2426,n,re,no,قرصنه,inclusive,قرصنه,قرص
1130,1306,AR619,n,dmc,yes,وكان وكان,conservative,وكان وكان,وكان وكان
1131,1307,AR693,n,ddp,yes,عته,conservative,عته,عته
1132,1308,AR582,n,qas,no,المتوسطة الدخل,inclusive,المتوسطه الدخل,توسط دخل
1133,1309,AR1324,n,cds,no,نازي,conservative,نازي,نزي
1134,1310,AR1669,n,ddf,yes,اعاقة,inclusive,اعاقه,عقه
1135,1311,AR573,n,qas,no,البورجوازية,inclusive,البورجوازيه,بورجوازيه
1136,1312,AR1908,n,cds,no,رجل شرطة,inclusive,رجل شرطه,رجل شرط
1137,1313,AR2519,a,dmc,yes,المتسخة,inclusive,المتسخه,تسخ
1138,1314,AR202,n,asf,no,المغفل,conservative,المغفل,غفل
1139,1315,AR14,n,svp,no,سلبي,inclusive,سلبي,سلب
1140,1316,AR1988,n,asm,no,قرطمان,inclusive,قرطمان,قرطم
1141,1317,AR2499,n,re,no,اختطاف,inclusive,اختطاف,خطف
1142,1319,AR1658,n,cds,no,الوثنية,inclusive,الوثنيه,وثن
1143,1320,AR1570,n,om,no,من نفس الجنس,inclusive,نفس الجنس,نفس جنس
1144,1321,AR918,n,cds,no,غشاش,conservative,غشاش,غشش
1145,1322,AR230,n,svp,no,السبع خطايا المميتة,inclusive,السبع خطايا الميته,سبع خطا يته
1146,1323,AR1422,n,cds,no,فاشستية,conservative,فاشستيه,فشس
1147,1324,AR104,n,qas,no,خليط,inclusive,خليط,خلط
1148,1325,AR237,n,is,yes,بخيلة,conservative,بخيله,بخل
1149,1326,AR2061,n,an,no,الميكروبات,inclusive,الميكروبات,ميكروب
1150,1327,AR655,n,ddp,yes,أسير,inclusive,اسير,اسر
1151,1328,AR2199,n,ps,yes,آسيوية،,inclusive,اسيويه,سيه
1152,1329,AR858,n,asm,no,فك,conservative,فك,فك
1153,1330,AR2683,n,re,no,تعذيب,inclusive,تعذيب,عذب
1154,1331,AR1404,n,an,no,ثورة,inclusive,ثوره,ثور
1155,1332,AR236,n,is,yes,البخيل,conservative,البخيل,بخل
1156,1333,AR406,n,cds,no,عصابات,conservative,عصابات,عصب
1157,1334,AR817,n,qas,no,طبقية,inclusive,طبقيه,طبق
1158,1335,AR1538,n,pr,no,الجنس التجاري,inclusive,الجنس التجاري,جنس جري
1159,1337,AR89,n,qas,no,تابعون,inclusive,تابعون,تبع
1160,1338,AR330,n,an,no,لينة اللمس,conservative,لينه المس,لين لمس
1161,1339,AR1007,n,qas,no,التماثل,inclusive,التماثل,مثل
1162,1340,AR1965,n,qas,no,الرعية,inclusive,الرعيه,رعه
1163,1341,AR1278,n,dmc,yes,قضاء للجميع,inclusive,قضاء لجميع,قضء جمع
1164,1342,AR1872,n,pr,no,فراشة,inclusive,فراشه,فرش
1165,1343,AR1999,n,asm,no,عمود,inclusive,عمود,عمد
1166,1345,AR2187,n,ps,yes,الشديد السمرة,inclusive,الشديد السمره,شدد سمر
1167,1348,AR2115,n,ddp,yes,الحماقة,conservative,الحماقه,حمق
1168,1349,AR718,n,cds,no,كامورا,inclusive,كامورا,كمر
1169,1350,AR345,n,an,no,فاحشة,conservative,فاحشه,فحش
1170,1351,AR1795,n,svp,no,سخط,inclusive,سخط,سخط
1171,1352,AR515,n,svp,no,ملل,inclusive,مل,مل
1172,1353,AR1937,n,cds,no,فوتوغرافيا,inclusive,فوتوغرافيا,فوتوغراف
1173,1354,AR420,n,re,no,جنائي,inclusive,جناءي,جنء
1174,1355,AR565,n,qas,no,صاحب العمل,inclusive,صاحب العمل,صحب عمل
1175,1356,AR1333,n,or,no,شمر,inclusive,شمر,شمر
1176,1358,AR401,n,cds,no,متعصب,conservative,متعصب,تعصب
1177,1359,AR1041,n,qas,no,الزنبور,conservative,الزنبور,زنبور
1178,1360,AR271,n,cds,no,لصوصية,inclusive,لصوصيه,لصص
1179,1361,AR2605,a,svp,no,غلم,conservative,غلم,غلم
1180,1362,AR99,n,cds,no,الفضلات,inclusive,الفضلات,فضل
1181,1363,AR609,n,cds,no,عجرفة,conservative,عجرفه,عجرف
1182,1364,AR1812,n,cds,no,اللص المتسلل,conservative,الص المتسل,الص تسل
1183,1365,AR1928,n,an,no,ثُور,inclusive,ثور,ثور
1184,1366,AR2052,n,ps,yes,المولدين,conservative,المولدين,ولد
1185,1367,AR867,n,an,no,ارنب,inclusive,ارنب,رنب
1186,1368,AR274,n,rci,yes,غليظ,conservative,غليظ,غلظ
1187,1370,AR693,n,asm,no,عته,inclusive,عته,عته
1188,1372,AR1913,n,cds,no,مافيا,conservative,مافيا,ماف
1189,1373,AR1074,n,an,no,هليب,inclusive,هليب,هلب
1190,1374,AR1519,n,cds,no,السرقه,inclusive,السرقه,سرق
1191,1375,AR2386,n,is,yes,نذل,conservative,نذل,نذل
1192,1376,AR794,n,asm,no,زب,conservative,زب,زب
1193,1377,AR680,n,cds,no,كازينو,inclusive,كازينو,كازينو
1194,1378,AR1181,n,qas,no,مأزق,inclusive,مازق,ازق
1195,1379,AR2105,n,ddp,yes,غبيات,conservative,غبيات,غبي
1196,1380,AR488,n,cds,no,غلطة شنيعة,inclusive,غلطه شنيعه,غلط شنع
1197,1381,AR516,n,svp,no,سأم,inclusive,سام,سام
1198,1382,AR2074,n,an,no,الميكروبية,inclusive,الميكروبيه,ميكروبيه
1199,1383,AR1282,n,ddf,yes,شخص معاق,inclusive,شخص معاق,شخص عاق
1200,1384,AR2753,n,re,no,ضراوة,inclusive,ضراوه,ضرو
1201,1385,AR956,n,an,no,البوميات,inclusive,البوميات,بوم
1202,1386,AR1697,n,ddp,yes,غير كفء شخص,conservative,كفء شخص,كفء شخص
1203,1387,AR523,n,an,no,ثيران,inclusive,ثيران,ثير
1204,1388,AR991,n,cds,no,الهجين intergeneric,inclusive,الهجين,هجن
1205,1390,AR2261,n,dmc,yes,منحوس,inclusive,منحوس,نحس
1206,1391,AR2569,n,an,no,صرصوريات,inclusive,صرصوريات,صرصور
1207,1393,AR2552,v,re,no,سرق,inclusive,سرق,سرق
1208,1395,AR2681,n,asm,no,قضيبي,inclusive,قضيبي,قضب
1209,1396,AR42,n,pa,yes,أكاديمي,inclusive,اكاديمي,كاديم
1210,1397,AR682,n,is,yes,منبوذ,inclusive,منبوذ,نبذ
1211,1398,AR431,n,ddp,yes,ناشر الفضائح و الإشاعات,conservative,ناشر الفضاءح الاشاعات,نشر ضءح اشع
1212,1399,AR966,n,an,no,أثينا noctua,inclusive,اثينا,اثي
1213,1400,AR1401,n,an,no,جنون,inclusive,جنون,جنن
1214,1402,AR2452,n,cds,no,مولود,inclusive,مولود,ولد
1215,1403,AR1639,n,cds,no,تكبر,inclusive,تكبر,كبر
1216,1404,AR2112,n,asm,no,الغباوة,conservative,الغباوه,غبو
1217,1405,AR1873,n,an,no,عثه,inclusive,عثه,عثه
1218,1406,AR823,n,pa,yes,كرسي,inclusive,كرسي,كرس
1219,1407,AR695,n,ddp,yes,مأفون,inclusive,مافون,ماف
1220,1408,AR585,n,qas,no,برجواز,inclusive,برجواز,رجواز
1221,1409,AR740,n,an,no,شقي,conservative,شقي,شقي
1222,1410,AR181,n,re,no,الإغتصاب,conservative,الاغتصاب,غصب
1223,1411,AR722,n,cds,no,المخادع,inclusive,المخادع,خدع
1224,1412,AR997,n,cds,no,التكنولوجيا الحيوية النباتية,inclusive,التكنولوجيا الحيويه النباتيه,كنولوج حيي نبت
1225,1414,AR1081,n,ps,yes,مرتبك,conservative,مرتبك,ربك
1226,1415,AR736,n,an,no,جرو,inclusive,جرو,جرو
1227,1416,AR2316,v,qas,no,أفسد,conservative,افسد,فسد
1228,1417,AR2265,n,dmc,yes,التعيس,inclusive,التعيس,تعس
1229,1418,AR1027,n,qas,no,قطف,conservative,قطف,قطف
1230,1419,AR649,n,cds,no,الدائرة الداخلية,inclusive,الداءره الداخليه,دءر دخل
1231,1420,AR1326,n,cds,no,فاشي,conservative,فاشي,فشي
1232,1421,AR206,n,cds,no,الأبله,conservative,الابله,ابل
1233,1422,AR1355,n,dmc,yes,تزوير,inclusive,تزوير,زور
1234,1423,AR1748,n,dmc,yes,كسول,conservative,كسول,كسل
1235,1424,AR1008,n,cds,no,صبي صغير,inclusive,صبي صغير,صبي صغر
1236,1425,AR282,n,qas,no,تاجر,inclusive,تاجر,تجر
1237,1426,AR1561,n,om,no,مثلي,inclusive,مثلي,ثلي
1238,1427,AR2460,a,ps,yes,أسود,inclusive,اسود,اسد
1239,1428,AR1478,n,cds,no,اليمين المتطرف,conservative,اليمين المتطرف,يمن تطرف
1240,1429,AR904,n,an,no,فراسة,inclusive,فراسه,فرس
1241,1430,AR1764,n,an,no,الحشرة,inclusive,الحشره,حشر
1242,1431,AR419,n,dmc,yes,مجرم,inclusive,مجرم,جرم
1243,1432,AR2277,n,ps,yes,واندل,inclusive,واندل,ندل
1244,1433,AR2283,n,ps,yes,وندليون,inclusive,وندليون,ندل
1245,1435,AR2101,n,ddp,yes,التغابي,conservative,التغابي,غبي
1246,1436,AR2785,n,ps,yes,الغجر,inclusive,الغجر,غجر
1247,1438,AR1023,n,cds,no,البطانة مستشاريين غير رسميين,inclusive,البطانه مستشارين رسمين,بطن شار رسم
1248,1439,AR2252,n,re,no,معذب,inclusive,معذب,عذب
1249,1440,AR1833,n,svp,no,المتهرب,conservative,المتهرب,تهرب
1250,1441,AR693,n,ps,yes,عته,conservative,عته,عته
1251,1442,AR1831,n,cds,no,المراحيض,inclusive,المراحيض,مراحيض
1252,1443,AR1520,n,re,no,السرقة,inclusive,السرقه,سرق
1253,1444,AR152,n,an,no,حيوانات,inclusive,حيوانات,حيو
1254,1445,AR399,n,dmc,yes,عِناد,conservative,عناد,عند
